,code,expression,relation
1129276,S21,secura de pele,ciap_to_text
1129283,P71,psicose endócrina,ciap_to_text
1129298,A89,trombose junto a um marcapasso,ciap_to_text
1129345,K99,insuficiência circulatória,ciap_to_text
1129386,S14,queimadura de segundo grau da mão,ciap_to_text
1129409,A94,poliomielite congênita,ciap_to_text
1129528,A82,sequela tardia de uma ferida aberta no pescoço,ciap_to_text
1129567,W93,parto complicado por uma ruptura prematura das membranas com início dos trabalho de parto retardado por terapêutica,ciap_to_text
1129570,W93,CID-10 O42.2,ciap_to_cid
1129571,W93,CID-10 O422,ciap_to_cid
1129638,A03,febre com inanição,ciap_to_text
1129645,A94,clidotomia do feto ou recém-nascido,ciap_to_text
1129764,A78,infecção por Leptospira interrogans hebdomadis,ciap_to_text
1129921,R85,carcinoma da laringe,ciap_to_text
1129960,A86,micetose tóxica,ciap_to_text
1129999,S88,eczema irritativo devido ao petróleo bruto,ciap_to_text
1130026,U88,nefrose sifilítica,ciap_to_text
1130053,Y99,herpes da bolsa escrotal,ciap_to_text
1130124,L82,"segmentação incompleta, de origem congênita, dos dedos",ciap_to_text
1130159,F99,"neuropatia ótica retrobulbar, com esclerose múltipla",ciap_to_text
1130280,X76,adenocarcinoma mamário lobular do quadrante superior-externo da mama,ciap_to_text
1130287,K81,sopro arterial,ciap_to_text
1130296,S12,S12,ciap_to_text
1130298,-34,hemoglobina,ciap_to_text
1130305,A84,síndrome de Lyell devido a uma superdosagem ou administração inadequada de um medicamento,ciap_to_text
1130340,D83,infecção de uma via salivar,ciap_to_text
1130383,K99,complicações circulatórias,ciap_to_text
1130424,F81,melanose ocular congênita,ciap_to_text
1130453,W84,gravidez de risco após cesariana por causa de uma desproporção feto-pélvica,ciap_to_text
1130508,R99,doença ou pulmão do produtor de queijo,ciap_to_text
1130571,T99,síndrome de Maroteaux-Lamy,ciap_to_text
1130678,L83,rigidez da coluna vertebral cervical,ciap_to_text
1130717,L99,artropatia no decurso de uma doença neoplástica,ciap_to_text
1130848,N29,dificuldade de marcha,ciap_to_text
1130873,X99,hidrocele do ligamento redondo,ciap_to_text
1130964,W70,paravaginite puerperal,ciap_to_text
1130975,A86,intoxicação devido a uma substância química,ciap_to_text
1131014,W71,varicela durante a gravidez ou o pós-parto,ciap_to_text
1131035,S74,dermatofitose da barba,ciap_to_text
1131044,A78,Haemophilus aegyptius sistêmico,ciap_to_text
1131047,A78,CID-10 A48.4,ciap_to_cid
1131048,A78,CID-10 A484,ciap_to_cid
1131201,A94,morbidade perinatal devido a contrações uterinas em ampulheta,ciap_to_text
1131320,X84,tuberculose genital externo,ciap_to_text
1131329,U85,anomalia congênita dos rins,ciap_to_text
1131344,L81,contusão traumática da parte inferior da perna,ciap_to_text
1131347,L81,CID-10 S80.1,ciap_to_cid
1131348,L81,CID-10 S801,ciap_to_cid
1131465,D77,neoplasia maligna de uma glândula salivar,ciap_to_text
1131468,D77,CID-10 C08,ciap_to_cid
1131510,S99,cisto de implantação externa ao nível cutâneo,ciap_to_text
1131637,S77,epitelioma espinocélular cutâneo,ciap_to_text
1131648,T99,degenerescência lenticular,ciap_to_text
1131755,D70,infecção por Retortamonas,ciap_to_text
1131778,A88,consequência de infravermelho,ciap_to_text
1131817,F95,esoforia divergente,ciap_to_text
1131828,D99,abscesso colônico,ciap_to_text
1131925,P17,tabagismo,ciap_to_text
1131932,W93,Distócia por rigidez do soalho pélvico com morte da criança,ciap_to_text
1132003,W93,"parto complicado por um cordão umbilical curto, com morte do recém-nascido",ciap_to_text
1132006,W93,CID-10 O69.3,ciap_to_cid
1132007,W93,CID-10 O693,ciap_to_cid
1132074,X76,carcinoma mamário do estroma medular e linfóide do quadrante inferior-interno da mama,ciap_to_text
1132081,S99,atrofodermia macular,ciap_to_text
1132208,W92,parto complicado por uma operação uterina anterior complicando o parto,ciap_to_text
1132277,X11,climatério artificial ,ciap_to_text
1132292,A89,embolia devido a uma prótese ou enxerto gastrointestinal,ciap_to_text
1132339,-36,-36,ciap_to_text
1132341,N73,infecção por prião,ciap_to_text
1132360,A87,fratura de um enxerto ósseo,ciap_to_text
1132423,X07,problema de menstruação,ciap_to_text
1132436,P09,preocupação com o transsexualismo,ciap_to_text
1132439,P09,CID-10 F64.0,ciap_to_cid
1132440,P09,CID-10 F640,ciap_to_cid
1132447,A23,histórico familiar de diabetes,ciap_to_text
1132450,A23,CID-10 Z83.3,ciap_to_cid
1132451,A23,CID-10 Z833,ciap_to_cid
1132526,N99,hemiplegia infantil,ciap_to_text
1132611,U88,síndrome nefrítica,ciap_to_text
1132638,H77,perfuração do tímpano,ciap_to_text
1132645,-41,cintilografia óssea + cintilografia com nanocolóides,ciap_to_text
1132652,L99,infecção da cartilagem,ciap_to_text
1132783,H99,neurite parasitária do nervo craniano oito,ciap_to_text
1132818,S73,piolho do púbis,ciap_to_text
1132835,F99,cisto do ângulo do olho,ciap_to_text
1132956,R04,respiração periódica ou a periodicidade anormal,ciap_to_text
1132959,R04,CID-10 R06.3,ciap_to_cid
1132960,R04,CID-10 R063,ciap_to_cid
1132969,A05,mal-estar,ciap_to_text
1132976,X83,anomalia congênita do canal de Nuck,ciap_to_text
1132991,N74,tumor maligno das meníngeas raquidianas,ciap_to_text
1132994,N74,CID-10 C70.1,ciap_to_cid
1132995,N74,CID-10 C701,ciap_to_cid
1133004,D81,obstrução congênita da vesícula biliar,ciap_to_text
1133033,W99,aumento de peso insuficiente durante a gravidez,ciap_to_text
1133036,W99,CID-10 O26.1,ciap_to_cid
1133037,W99,CID-10 O261,ciap_to_cid
1133070,R78,crupe brônquica,ciap_to_text
1133083,S88,eczema irritativo devido aos óleos,ciap_to_text
1133110,W92,parto complicado por uma laceração de um órgão pélvico,ciap_to_text
1133179,K76,infarto crônico miocardíaco de mais de 4 semanas,ciap_to_text
1133186,S83,feto arlequim,ciap_to_text
1133189,S83,CID-10 Q80.4,ciap_to_cid
1133190,S83,CID-10 Q804,ciap_to_cid
1133199,A88,choque secundário a uma descarga elétrica,ciap_to_text
1133238,N88,epilepsia de origem alcoólica,ciap_to_text
1133247,U99,estenose do colo vesical,ciap_to_text
1133298,P80,sintomas factícios,ciap_to_text
1133323,L99,estreitamento de um buraco intervertebral por do tecido conjuntivo,ciap_to_text
1133454,T99,hipersecreção da corticosuprarenal,ciap_to_text
1133561,R99,dor ao nível da rinofaringe,ciap_to_text
1133624,W17,hiperfibrinólise com hemorragia complicando o pós-parto,ciap_to_text
1133631,K99,doença arterial oclusiva,ciap_to_text
1133672,K92,gangrena abdominal,ciap_to_text
1133685,K80,batimento ventricular ectópico,ciap_to_text
1133692,H79,ferida no nível do tímpano,ciap_to_text
1133711,R83,laringite estridulosa diftérica,ciap_to_text
1133734,X82,ruptura do colo uterino,ciap_to_text
1133769,N99,distrofia muscular progressiva hereditária,ciap_to_text
1133854,D84,erosão do esôfago,ciap_to_text
1133867,A86,envenenamento por peixe escombrídeo,ciap_to_text
1133906,W79,W79,ciap_to_text
1133908,W93,"parto complicado por uma ruptura do períneo e do ânus, com morte do recém-nascido",ciap_to_text
1133979,A70,escrófula,ciap_to_text
1134000,K71,cardiopatia reumática,ciap_to_text
1134021,T99,hipercorticismo hipofisário-dependente,ciap_to_text
1134128,S18,ferida faríngea aberta,ciap_to_text
1134175,A90,síndrome fetal de origem congênita devido a hidantoína,ciap_to_text
1134212,S76,lesões cutâneas precoces por framboésia,ciap_to_text
1134237,L80,luxação da articulação cricotireoidiana,ciap_to_text
1134310,X83,hipoplasia vulvar congênita,ciap_to_text
1134325,T99,hipersecreção de catecolamina,ciap_to_text
1134432,X99,afecção da mama,ciap_to_text
1134523,D96,esporganose,ciap_to_text
1134566,F92,catarata brumascente,ciap_to_text
1134577,A89,complicação mecânica de um material interno de fixação óssea de um membro,ciap_to_text
1134624,-34,cobre,ciap_to_text
1134631,L99,luxação recidivante do quadril,ciap_to_text
1134762,X83,deslocamento congênito do hímen,ciap_to_text
1134777,A89,hemorragia por transplante vesical,ciap_to_text
1134824,A94,infecção do umbigo do recém-nascido,ciap_to_text
1134943,U95,urolitíase e divertículo vesical,ciap_to_text
1134954,A94,isquemia cerebral do recém-nascido,ciap_to_text
1134957,A94,CID-10 P91.0,ciap_to_cid
1134958,A94,CID-10 P910,ciap_to_cid
1135073,D80,queimadura na boca,ciap_to_text
1135118,K94,estase venosa,ciap_to_text
1135133,D82,periodontite,ciap_to_text
1135176,T73,variante de adenoma da supra-renal de forte pigmentação,ciap_to_text
1135191,F79,ferida penetrante da órbita,ciap_to_text
1135228,D97,tuberculose hepática,ciap_to_text
1135253,U88,doença por acúmulo de glicogênio com pielonefrite,ciap_to_text
1135280,U95,cálculo renal e infecção renal,ciap_to_text
1135291,D99,estreitamento cecal,ciap_to_text
1135388,S99,erupção cutânea de origem tóxica,ciap_to_text
1135515,P75,espasmo histérico da glote,ciap_to_text
1135528,P75,paralisia de acomodação de origem histérica,ciap_to_text
1135541,W92,parto complicado por uma lesão instrumental obstétrica do útero sem ruptura ou perfuração,ciap_to_text
1135610,A80,lesão de múltiplos vasos sanguíneos no quadril e na coxa,ciap_to_text
1135667,K91,arterite cerebral sifilítica,ciap_to_text
1135698,A87,síndrome pós-operatória,ciap_to_text
1135761,N70,poliomielite paralítica originária de um vírus natural indígena,ciap_to_text
1135764,N70,CID-10 A80.2,ciap_to_cid
1135765,N70,CID-10 A802,ciap_to_cid
1135772,N99,N99,ciap_to_text
1135777,L76,CID-10 S12.2,ciap_to_cid
1135778,L76,CID-10 S122,ciap_to_cid
1135811,N99,Parencefalite,ciap_to_text
1135896,P80,apostas patológicas,ciap_to_text
1135921,N79,traumatismo cerebral devido à uma onda de choque,ciap_to_text
1135928,A98,rastreamento de um tracoma,ciap_to_text
1135961,A87,complicação óssea e muscular após uma intervenção médica,ciap_to_text
1136024,N99,discinesia secundária por neurolépticas,ciap_to_text
1136109,L87,tendinite do biceps longo,ciap_to_text
1136158,B84,leucopenia,ciap_to_text
1136171,T86,bócio difuso em decorrência de uma carência de iodo,ciap_to_text
1136174,T86,CID-10 E01.0,ciap_to_cid
1136175,T86,CID-10 E010,ciap_to_cid
1136182,U95,cálculo renal ou do ureter,ciap_to_text
1136193,W92,cesariana após tentativa ineficaz de extração por vácuo-extrator durante o parto,ciap_to_text
1136262,H74,osteíte tuberculosa da mastóide,ciap_to_text
1136289,Z14,dificuldades ligadas ao fato de ter seu companheiro doente precisando de cuidados em domicílio,ciap_to_text
1136296,D96,tricuríase,ciap_to_text
1136339,B79,ausência congênita de órgão linfático,ciap_to_text
1136354,D82,raiz dentária em excesso,ciap_to_text
1136397,U95,cálculo de xantina,ciap_to_text
1136408,B99,baço migrante,ciap_to_text
1136447,D80,contusão do esôfago,ciap_to_text
1136492,P22,ansiedade de separação da infância,ciap_to_text
1136495,P22,CID-10 F93.0,ciap_to_cid
1136496,P22,CID-10 F930,ciap_to_cid
1136511,B90,infecção por Toxoplasma gondii secundária à doença do HIV,ciap_to_text
1136530,W99,nefropatia secundária à gravidez,ciap_to_text
1136567,Y70,pneumonia sifilítica congênita,ciap_to_text
1136582,S99,dermatite esfoliante,ciap_to_text
1136709,A97,exame médico quando da detenção em uma prisão,ciap_to_text
1136718,L99,granuloma tuberculoso vertebral,ciap_to_text
1136849,F82,ruptura da retina com descolamento,ciap_to_text
1136856,F92,catarata senil morganiana,ciap_to_text
1136867,H74,mastoidite infecciosa,ciap_to_text
1136894,T87,coma hipoglicêmico iatrogênico não-diabético,ciap_to_text
1136911,S99,degenerescência colóide cutânea,ciap_to_text
1137038,X81,miose estromal,ciap_to_text
1137059,T99,hipersecreção ovariana de andrógenos,ciap_to_text
1137062,T99,CID-10 E28.1,ciap_to_cid
1137063,T99,CID-10 E281,ciap_to_cid
1137166,A89,presença de um implante otológico,ciap_to_text
1137213,N06,hemi-analgesia,ciap_to_text
1137226,R99,pneumopatia,ciap_to_text
1137289,D99,peritonite biliar,ciap_to_text
1137386,A86,mordedura ou picada de um artrópodo venenoso,ciap_to_text
1137425,Y70,pseudoparalisia sifilítica congênita precoce de Parrot,ciap_to_text
1137440,K76,cardiopatia isquêmica crônica,ciap_to_text
1137443,K76,CID-10 I25.5,ciap_to_cid
1137444,K76,CID-10 I255,ciap_to_cid
1137447,D82,germinação dos dentes,ciap_to_text
1137490,A78,infecção por Streptomyces,ciap_to_text
1137647,S16,hematoma superficial da mão,ciap_to_text
1137708,F92,opacidade do cristalino,ciap_to_text
1137711,F92,CID-10 H26.9,ciap_to_cid
1137712,F92,CID-10 H269,ciap_to_cid
1137719,W94,mastite puerperal,ciap_to_text
1137726,A89,infecção ou inflamação em um transplante pulmonar,ciap_to_text
1137773,A04,fraqueza,ciap_to_text
1137782,A89,"infecção ou inflamação após um cateter medular, epidural ou subdural",ciap_to_text
1137829,L84,doença de Baastrup,ciap_to_text
1137878,R71,Tosse convulsa/ pertussis,ciap_to_text
1137880,K99,arterite temporal,ciap_to_text
1137921,P19,transtorno agudo da percepção ligada à uma intoxicação por cocaína,ciap_to_text
1137942,L99,displasia fibrosa dos ossos,ciap_to_text
1138073,X18,mastalgia,ciap_to_text
1138080,Y99,atrofia testicular,ciap_to_text
1138083,Y99,CID-10 N50.0,ciap_to_cid
1138084,Y99,CID-10 N500,ciap_to_cid
1138151,Y07,Y07,ciap_to_text
1138153,-33,dosagem de IgE específica - salmão,ciap_to_text
1138160,Y01,Dor no pênis,ciap_to_text
1138162,L99,soldadura sacroilíaca pós-operatória,ciap_to_text
1138293,P22,Sinais/sintomas relacionados ao comportamento da criança,ciap_to_text
1138295,X83,útero duplo,ciap_to_text
1138310,U99,Ormond,ciap_to_text
1138361,U88,doença renal crônica,ciap_to_text
1138388,P70,demência parkinsoniana,ciap_to_text
1138391,P70,CID-10 F02.3,ciap_to_cid
1138392,P70,CID-10 F023,ciap_to_cid
1138440,X85,fibrose do colo uterino,ciap_to_text
1138453,L99,artropatia de Henoch-Schönlein,ciap_to_text
1138584,A91,presença de opiáceos no sangue,ciap_to_text
1138587,A91,CID-10 R78.1,ciap_to_cid
1138588,A91,CID-10 R781,ciap_to_cid
1138623,A27,medo de uma doença,ciap_to_text
1138630,-41,ecografia de outros órgãos linfáticos,ciap_to_text
1138648,B78,doença de Minkowski-Chauffard,ciap_to_text
1138659,S79,melanoma in situ da retina,ciap_to_text
1138672,Y99,goma no nível do pênis,ciap_to_text
1138743,F93,glaucoma secundário à uma doença ocular,ciap_to_text
1138752,N99,paralisia do centro respiratório,ciap_to_text
1138837,A90,marcador cromossômico estrutural,ciap_to_text
1138840,A90,CID-10 Q95.9,ciap_to_cid
1138841,A90,CID-10 Q959,ciap_to_cid
1138874,A89,dor por uma prótese do sistema nervoso periférico,ciap_to_text
1138921,Y80,contusão do prepúcio,ciap_to_text
1138948,Z23,falecimento de um dos pais ou de outro membro da família,ciap_to_text
1138955,X99,ruptura do ligamento utero-sacral,ciap_to_text
1139046,P78,superexcitação,ciap_to_text
1139053,L78,entorse de um menisco do joelho,ciap_to_text
1139062,L15,derrame do joelho,ciap_to_text
1139073,N71,encefalite tuberculosa,ciap_to_text
1139118,R99,pneumopatia devido a detergentes,ciap_to_text
1139181,W84,psiconeurose complicando uma gravidez,ciap_to_text
1139236,P10,estereotipia,ciap_to_text
1139249,W84,gravidez complicada por uma cesariana anterior em virtude de um tumor de um órgão pélvico ou de um tumor do colo do útero,ciap_to_text
1139304,W84,doença do colo do útero complicando a gravidez,ciap_to_text
1139359,X70,siti,ciap_to_text
1139376,K99,obstrução do canal torácico,ciap_to_text
1139417,K81,ruído cardíaco,ciap_to_text
1139426,A82,sequela tardia em seguida a múltiplas luxações,ciap_to_text
1139465,D78,tumor benigno do lábio,ciap_to_text
1139468,D78,CID-10 D10.0,ciap_to_cid
1139469,D78,CID-10 D100,ciap_to_cid
1139500,R09,R09,ciap_to_text
1139502,K94,trombose da perna,ciap_to_text
1139517,W93,"parto complicado por rompimento das membranas, sem hemorragia, com morte do recém-nascido",ciap_to_text
1139588,D20,hálito malcheiroso,ciap_to_text
1139609,L79,entorse do metatarso,ciap_to_text
1139612,L79,CID-10 S93.6,ciap_to_cid
1139613,L79,CID-10 S936,ciap_to_cid
1139672,W92,dilatação insuficiente do colo uterino complicando o parto,ciap_to_text
1139741,S14,queimadura de primeiro grau da orelha,ciap_to_text
1139764,X84,vaginite com enterobíase,ciap_to_text
1139773,P24,agnosia verbal e visual,ciap_to_text
1139788,N81,lesão traumática de um nervo periférico,ciap_to_text
1139831,T99,hiperaminoacidúria cistina,ciap_to_text
1139938,K91,K91,ciap_to_text
1139940,R99,"afecção crônica das vias aéreas devido a agentes químicos, gases, fumaças e vapores",ciap_to_text
1140003,R81,broncopneumonia causada por Escherichia coli,ciap_to_text
1140028,D87,apepsia,ciap_to_text
1140053,S81,hemangioma juvenil,ciap_to_text
1140060,A29,A29,ciap_to_text
1140062,D01,dor abdominal aguda,ciap_to_text
1140071,B79,baço lobulado de origem congênita,ciap_to_text
1140086,X11,sensações de calor,ciap_to_text
1140101,W93,"parto complicado por uma ruptura de quarto grau do períneo, com morte do recém-nascido",ciap_to_text
1140172,F99,depósito na conjuntivite,ciap_to_text
1140293,L87,cisto tendinoso,ciap_to_text
1140296,L87,CID-10 M67.4,ciap_to_cid
1140297,L87,CID-10 M674,ciap_to_cid
1140342,A29,tendência a quedas,ciap_to_text
1140353,X74,aderência do pelviperitônio em pós-parto,ciap_to_text
1140366,A78,infecção por Mycoplasma,ciap_to_text
1140369,A78,CID-10 A49.3,ciap_to_cid
1140370,A78,CID-10 A493,ciap_to_cid
1140523,X11,ondas de calor na transição para a menopausa,ciap_to_text
